,Line Name and Location,Date and Time,Day,4hr Time Interval Ending at,Net Entries,Net Exits,Total Entries & Exits
256,Line 1 : Canal & Varick St,2019-10-15 00:00:00,Tuesday,00:00:00,313.0,205.0,518.0
257,Line 1 : Canal & Varick St,2019-10-15 04:00:00,Tuesday,04:00:00,35.0,38.0,73.0
258,Line 1 : Canal & Varick St,2019-10-15 08:00:00,Tuesday,08:00:00,435.0,1533.0,1968.0
259,Line 1 : Canal & Varick St,2019-10-15 12:00:00,Tuesday,12:00:00,926.0,2357.0,3283.0
260,Line 1 : Canal & Varick St,2019-10-15 16:00:00,Tuesday,16:00:00,1826.0,1245.0,3071.0
261,Line 1 : Canal & Varick St,2019-10-15 20:00:00,Tuesday,20:00:00,3609.0,1104.0,4713.0
262,Line 1 : Canal & Varick St,2019-10-16 00:00:00,Wednesday,00:00:00,512.0,325.0,837.0
263,Line 1 : Canal & Varick St,2019-10-16 04:00:00,Wednesday,04:00:00,51.0,55.0,106.0
264,Line 1 : Canal & Varick St,2019-10-16 08:00:00,Wednesday,08:00:00,414.0,1477.0,1891.0
265,Line 1 : Canal & Varick St,2019-10-16 12:00:00,Wednesday,12:00:00,908.0,2382.0,3290.0
266,Line 1 : Canal & Varick St,2019-10-16 16:00:00,Wednesday,16:00:00,1944.0,1227.0,3171.0
267,Line 1 : Canal & Varick St,2019-10-16 20:00:00,Wednesday,20:00:00,4298.0,987.0,5285.0
268,Line 1 : Canal & Varick St,2019-10-17 00:00:00,Thursday,00:00:00,504.0,245.0,749.0
269,Line 1 : Canal & Varick St,2019-10-17 04:00:00,Thursday,04:00:00,40.0,50.0,90.0
270,Line 1 : Canal & Varick St,2019-10-17 08:00:00,Thursday,08:00:00,424.0,1456.0,1880.0
271,Line 1 : Canal & Varick St,2019-10-17 12:00:00,Thursday,12:00:00,951.0,2473.0,3424.0
272,Line 1 : Canal & Varick St,2019-10-17 16:00:00,Thursday,16:00:00,1977.0,1326.0,3303.0
273,Line 1 : Canal & Varick St,2019-10-17 20:00:00,Thursday,20:00:00,3606.0,1135.0,4741.0
274,Line 1 : Canal & Varick St,2019-10-18 00:00:00,Friday,00:00:00,641.0,325.0,966.0
275,Line 1 : Canal & Varick St,2019-10-18 04:00:00,Friday,04:00:00,63.0,53.0,116.0
276,Line 1 : Canal & Varick St,2019-10-18 08:00:00,Friday,08:00:00,397.0,1316.0,1713.0
277,Line 1 : Canal & Varick St,2019-10-18 12:00:00,Friday,12:00:00,997.0,2311.0,3308.0
278,Line 1 : Canal & Varick St,2019-10-18 16:00:00,Friday,16:00:00,2086.0,1424.0,3510.0
279,Line 1 : Canal & Varick St,2019-10-18 20:00:00,Friday,20:00:00,3178.0,1207.0,4385.0
280,Line 1 : Canal & Varick St,2019-10-19 04:00:00,Saturday,04:00:00,86.0,58.0,144.0
281,Line 1 : Canal & Varick St,2019-10-19 08:00:00,Saturday,08:00:00,104.0,189.0,293.0
282,Line 1 : Canal & Varick St,2019-10-19 12:00:00,Saturday,12:00:00,476.0,817.0,1293.0
283,Line 1 : Canal & Varick St,2019-10-19 16:00:00,Saturday,16:00:00,907.0,1036.0,1943.0
284,Line 1 : Canal & Varick St,2019-10-19 20:00:00,Saturday,20:00:00,873.0,768.0,1641.0
285,Line 1 : Canal & Varick St,2019-10-20 00:00:00,Sunday,00:00:00,367.0,268.0,635.0
286,Line 1 : Canal & Varick St,2019-10-20 04:00:00,Sunday,04:00:00,98.0,37.0,135.0
287,Line 1 : Canal & Varick St,2019-10-20 08:00:00,Sunday,08:00:00,73.0,113.0,186.0
288,Line 1 : Canal & Varick St,2019-10-20 12:00:00,Sunday,12:00:00,384.0,683.0,1067.0
289,Line 1 : Canal & Varick St,2019-10-20 16:00:00,Sunday,16:00:00,670.0,760.0,1430.0
290,Line 1 : Canal & Varick St,2019-10-20 20:00:00,Sunday,20:00:00,567.0,450.0,1017.0
291,Line 1 : Canal & Varick St,2019-10-21 00:00:00,Monday,00:00:00,178.0,121.0,299.0
292,Line 1 : Canal & Varick St,2019-10-21 04:00:00,Monday,04:00:00,25.0,36.0,61.0
293,Line 1 : Canal & Varick St,2019-10-21 08:00:00,Monday,08:00:00,420.0,1514.0,1934.0
294,Line 1 : Canal & Varick St,2019-10-21 12:00:00,Monday,12:00:00,835.0,2316.0,3151.0
295,Line 1 : Canal & Varick St,2019-10-21 16:00:00,Monday,16:00:00,1817.0,1311.0,3128.0
296,Line 1 : Canal & Varick St,2019-10-21 20:00:00,Monday,20:00:00,3543.0,1116.0,4659.0
297,Line 1 : Canal & Varick St,2019-10-22 00:00:00,Tuesday,00:00:00,332.0,225.0,557.0
298,Line 1 : Canal & Varick St,2019-10-22 04:00:00,Tuesday,04:00:00,16.0,46.0,62.0
299,Line 1 : Canal & Varick St,2019-10-22 08:00:00,Tuesday,08:00:00,437.0,1507.0,1944.0
300,Line 1 : Canal & Varick St,2019-10-22 12:00:00,Tuesday,12:00:00,977.0,2276.0,3253.0
301,Line 1 : Canal & Varick St,2019-10-22 16:00:00,Tuesday,16:00:00,1947.0,1179.0,3126.0
302,Line 1 : Canal & Varick St,2019-10-22 20:00:00,Tuesday,20:00:00,3816.0,1124.0,4940.0
303,Line 1 : Canal & Varick St,2019-10-23 00:00:00,Wednesday,00:00:00,288.0,265.0,553.0
304,Line 1 : Canal & Varick St,2019-10-23 04:00:00,Wednesday,04:00:00,18.0,37.0,55.0
305,Line 1 : Canal & Varick St,2019-10-23 08:00:00,Wednesday,08:00:00,445.0,1414.0,1859.0
306,Line 1 : Canal & Varick St,2019-10-23 12:00:00,Wednesday,12:00:00,1052.0,2461.0,3513.0
307,Line 1 : Canal & Varick St,2019-10-23 16:00:00,Wednesday,16:00:00,1849.0,1198.0,3047.0
308,Line 1 : Canal & Varick St,2019-10-23 20:00:00,Wednesday,20:00:00,3660.0,1147.0,4807.0
309,Line 1 : Canal & Varick St,2019-10-24 00:00:00,Thursday,00:00:00,303.0,244.0,547.0
310,Line 1 : Canal & Varick St,2019-10-24 04:00:00,Thursday,04:00:00,20.0,43.0,63.0
311,Line 1 : Canal & Varick St,2019-10-24 08:00:00,Thursday,08:00:00,408.0,1353.0,1761.0
312,Line 1 : Canal & Varick St,2019-10-24 12:00:00,Thursday,12:00:00,942.0,2438.0,3380.0
313,Line 1 : Canal & Varick St,2019-10-24 16:00:00,Thursday,16:00:00,1873.0,1358.0,3231.0
314,Line 1 : Canal & Varick St,2019-10-24 20:00:00,Thursday,20:00:00,3636.0,1378.0,5014.0
315,Line 1 : Canal & Varick St,2019-10-25 00:00:00,Friday,00:00:00,337.0,331.0,668.0
316,Line 1 : Canal & Varick St,2019-10-25 04:00:00,Friday,04:00:00,25.0,37.0,62.0
317,Line 1 : Canal & Varick St,2019-10-25 08:00:00,Friday,08:00:00,388.0,1216.0,1604.0
318,Line 1 : Canal & Varick St,2019-10-25 12:00:00,Friday,12:00:00,948.0,2381.0,3329.0
319,Line 1 : Canal & Varick St,2019-10-25 16:00:00,Friday,16:00:00,2153.0,1405.0,3558.0
320,Line 1 : Canal & Varick St,2019-10-25 20:00:00,Friday,20:00:00,3014.0,1277.0,4291.0
321,Line 1 : Canal & Varick St,2019-10-26 04:00:00,Saturday,04:00:00,92.0,78.0,170.0
322,Line 1 : Canal & Varick St,2019-10-26 08:00:00,Saturday,08:00:00,114.0,229.0,343.0
323,Line 1 : Canal & Varick St,2019-10-26 12:00:00,Saturday,12:00:00,477.0,924.0,1401.0
324,Line 1 : Canal & Varick St,2019-10-26 16:00:00,Saturday,16:00:00,938.0,1197.0,2135.0
325,Line 1 : Canal & Varick St,2019-10-26 20:00:00,Saturday,20:00:00,1058.0,871.0,1929.0
326,Line 1 : Canal & Varick St,2019-10-27 00:00:00,Sunday,00:00:00,445.0,336.0,781.0
327,Line 1 : Canal & Varick St,2019-10-27 04:00:00,Sunday,04:00:00,82.0,71.0,153.0
328,Line 1 : Canal & Varick St,2019-10-27 08:00:00,Sunday,08:00:00,104.0,132.0,236.0
329,Line 1 : Canal & Varick St,2019-10-27 12:00:00,Sunday,12:00:00,332.0,520.0,852.0
330,Line 1 : Canal & Varick St,2019-10-27 16:00:00,Sunday,16:00:00,527.0,616.0,1143.0
331,Line 1 : Canal & Varick St,2019-10-27 20:00:00,Sunday,20:00:00,471.0,117.0,588.0
332,Line 1 : Canal & Varick St,2019-10-28 00:00:00,Monday,00:00:00,80.0,357.0,437.0
333,Line 1 : Canal & Varick St,2019-10-28 04:00:00,Monday,04:00:00,143.0,60.0,203.0
334,Line 1 : Canal & Varick St,2019-10-28 08:00:00,Monday,08:00:00,435.0,1483.0,1918.0
335,Line 1 : Canal & Varick St,2019-10-28 12:00:00,Monday,12:00:00,894.0,2498.0,3392.0
336,Line 1 : Canal & Varick St,2019-10-28 16:00:00,Monday,16:00:00,1807.0,1244.0,3051.0
337,Line 1 : Canal & Varick St,2019-10-28 20:00:00,Monday,20:00:00,3497.0,941.0,4438.0
338,Line 1 : Canal & Varick St,2019-10-29 00:00:00,Tuesday,00:00:00,392.0,187.0,579.0
339,Line 1 : Canal & Varick St,2019-10-29 04:00:00,Tuesday,04:00:00,36.0,37.0,73.0
340,Line 1 : Canal & Varick St,2019-10-29 08:00:00,Tuesday,08:00:00,456.0,1539.0,1995.0
341,Line 1 : Canal & Varick St,2019-10-29 12:00:00,Tuesday,12:00:00,943.0,2570.0,3513.0
342,Line 1 : Canal & Varick St,2019-10-29 16:00:00,Tuesday,16:00:00,1906.0,1190.0,3096.0
343,Line 1 : Canal & Varick St,2019-10-29 20:00:00,Tuesday,20:00:00,3895.0,1102.0,4997.0
344,Line 1 : Canal & Varick St,2019-10-30 00:00:00,Wednesday,00:00:00,430.0,239.0,669.0
345,Line 1 : Canal & Varick St,2019-10-30 04:00:00,Wednesday,04:00:00,40.0,36.0,76.0
346,Line 1 : Canal & Varick St,2019-10-30 08:00:00,Wednesday,08:00:00,427.0,1450.0,1877.0
347,Line 1 : Canal & Varick St,2019-10-30 12:00:00,Wednesday,12:00:00,1004.0,2661.0,3665.0
348,Line 1 : Canal & Varick St,2019-10-30 16:00:00,Wednesday,16:00:00,1791.0,1333.0,3124.0
349,Line 1 : Canal & Varick St,2019-10-30 20:00:00,Wednesday,20:00:00,3583.0,1162.0,4745.0
350,Line 1 : Canal & Varick St,2019-10-31 00:00:00,Thursday,00:00:00,510.0,221.0,731.0
351,Line 1 : Canal & Varick St,2019-10-31 04:00:00,Thursday,04:00:00,48.0,66.0,114.0
352,Line 1 : Canal & Varick St,2019-10-31 08:00:00,Thursday,08:00:00,295.0,1084.0,1379.0
353,Line 1 : Canal & Varick St,2019-10-31 12:00:00,Thursday,12:00:00,1026.0,2740.0,3766.0
354,Line 1 : Canal & Varick St,2019-10-31 16:00:00,Thursday,16:00:00,2034.0,1355.0,3389.0
355,Line 1 : Canal & Varick St,2019-10-31 20:00:00,Thursday,20:00:00,3988.0,2354.0,6342.0
356,Line 1 : Canal & Varick St,2019-11-01 00:00:00,Friday,00:00:00,842.0,565.0,1407.0
357,Line 1 : Canal & Varick St,2019-11-01 04:00:00,Friday,04:00:00,95.0,60.0,155.0
358,Line 1 : Canal & Varick St,2019-11-01 08:00:00,Friday,08:00:00,371.0,1253.0,1624.0
359,Line 1 : Canal & Varick St,2019-11-01 12:00:00,Friday,12:00:00,995.0,2483.0,3478.0
360,Line 1 : Canal & Varick St,2019-11-01 16:00:00,Friday,16:00:00,2032.0,1330.0,3362.0
361,Line 1 : Canal & Varick St,2019-11-01 20:00:00,Friday,20:00:00,3119.0,1197.0,4316.0
362,Line 1 : Canal & Varick St,2019-11-02 04:00:00,Saturday,04:00:00,92.0,56.0,148.0
363,Line 1 : Canal & Varick St,2019-11-02 08:00:00,Saturday,08:00:00,111.0,185.0,296.0
364,Line 1 : Canal & Varick St,2019-11-02 12:00:00,Saturday,12:00:00,472.0,786.0,1258.0
365,Line 1 : Canal & Varick St,2019-11-02 16:00:00,Saturday,16:00:00,954.0,1225.0,2179.0
366,Line 1 : Canal & Varick St,2019-11-02 20:00:00,Saturday,20:00:00,941.0,800.0,1741.0
367,Line 1 : Canal & Varick St,2019-11-03 00:00:00,Sunday,00:00:00,357.0,232.0,589.0
368,Line 1 : Canal & Varick St,2019-11-03 04:00:00,Sunday,04:00:00,99.0,75.0,174.0
369,Line 1 : Canal & Varick St,2019-11-03 08:00:00,Sunday,08:00:00,108.0,95.0,203.0
370,Line 1 : Canal & Varick St,2019-11-03 12:00:00,Sunday,12:00:00,372.0,553.0,925.0
371,Line 1 : Canal & Varick St,2019-11-03 16:00:00,Sunday,16:00:00,782.0,916.0,1698.0
372,Line 1 : Canal & Varick St,2019-11-03 20:00:00,Sunday,20:00:00,678.0,765.0,1443.0
373,Line 1 : Canal & Varick St,2019-11-04 00:00:00,Monday,00:00:00,254.0,217.0,471.0
374,Line 1 : Canal & Varick St,2019-11-04 04:00:00,Monday,04:00:00,45.0,27.0,72.0
375,Line 1 : Canal & Varick St,2019-11-04 08:00:00,Monday,08:00:00,174.0,544.0,718.0
376,Line 1 : Canal & Varick St,2019-11-04 12:00:00,Monday,12:00:00,792.0,3083.0,3875.0
377,Line 1 : Canal & Varick St,2019-11-04 16:00:00,Monday,16:00:00,1416.0,1219.0,2635.0
378,Line 1 : Canal & Varick St,2019-11-04 20:00:00,Monday,20:00:00,4056.0,1398.0,5454.0
379,Line 1 : Canal & Varick St,2019-11-05 00:00:00,Tuesday,00:00:00,722.0,248.0,970.0
380,Line 1 : Canal & Varick St,2019-11-05 04:00:00,Tuesday,04:00:00,66.0,45.0,111.0
381,Line 1 : Canal & Varick St,2019-11-05 08:00:00,Tuesday,08:00:00,185.0,582.0,767.0
382,Line 1 : Canal & Varick St,2019-11-05 12:00:00,Tuesday,12:00:00,847.0,3066.0,3913.0
383,Line 1 : Canal & Varick St,2019-11-05 16:00:00,Tuesday,16:00:00,1328.0,1146.0,2474.0
384,Line 1 : Canal & Varick St,2019-11-05 20:00:00,Tuesday,20:00:00,3949.0,1371.0,5320.0
385,Line 1 : Canal & Varick St,2019-11-06 00:00:00,Wednesday,00:00:00,693.0,289.0,982.0
386,Line 1 : Canal & Varick St,2019-11-06 04:00:00,Wednesday,04:00:00,87.0,33.0,120.0
387,Line 1 : Canal & Varick St,2019-11-06 08:00:00,Wednesday,08:00:00,196.0,579.0,775.0
388,Line 1 : Canal & Varick St,2019-11-06 12:00:00,Wednesday,12:00:00,881.0,3094.0,3975.0
389,Line 1 : Canal & Varick St,2019-11-06 16:00:00,Wednesday,16:00:00,1431.0,1140.0,2571.0
390,Line 1 : Canal & Varick St,2019-11-06 20:00:00,Wednesday,20:00:00,4026.0,1342.0,5368.0
391,Line 1 : Canal & Varick St,2019-11-07 00:00:00,Thursday,00:00:00,827.0,321.0,1148.0
392,Line 1 : Canal & Varick St,2019-11-07 04:00:00,Thursday,04:00:00,90.0,62.0,152.0
393,Line 1 : Canal & Varick St,2019-11-07 08:00:00,Thursday,08:00:00,174.0,554.0,728.0
394,Line 1 : Canal & Varick St,2019-11-07 12:00:00,Thursday,12:00:00,875.0,3171.0,4046.0
395,Line 1 : Canal & Varick St,2019-11-07 16:00:00,Thursday,16:00:00,1466.0,1264.0,2730.0
396,Line 1 : Canal & Varick St,2019-11-07 20:00:00,Thursday,20:00:00,4430.0,1608.0,6038.0
397,Line 1 : Canal & Varick St,2019-11-08 00:00:00,Friday,00:00:00,997.0,365.0,1362.0
398,Line 1 : Canal & Varick St,2019-11-08 04:00:00,Friday,04:00:00,122.0,68.0,190.0
399,Line 1 : Canal & Varick St,2019-11-08 08:00:00,Friday,08:00:00,164.0,494.0,658.0
400,Line 1 : Canal & Varick St,2019-11-08 12:00:00,Friday,12:00:00,876.0,2831.0,3707.0
401,Line 1 : Canal & Varick St,2019-11-08 16:00:00,Friday,16:00:00,1717.0,1367.0,3084.0
402,Line 1 : Canal & Varick St,2019-11-08 20:00:00,Friday,20:00:00,3832.0,1331.0,5163.0
403,Line 1 : Canal & Varick St,2019-11-09 04:00:00,Saturday,04:00:00,138.0,110.0,248.0
404,Line 1 : Canal & Varick St,2019-11-09 08:00:00,Saturday,08:00:00,60.0,108.0,168.0
405,Line 1 : Canal & Varick St,2019-11-09 12:00:00,Saturday,12:00:00,359.0,665.0,1024.0
406,Line 1 : Canal & Varick St,2019-11-09 16:00:00,Saturday,16:00:00,804.0,1173.0,1977.0
407,Line 1 : Canal & Varick St,2019-11-09 20:00:00,Saturday,20:00:00,995.0,937.0,1932.0
408,Line 1 : Canal & Varick St,2019-11-10 00:00:00,Sunday,00:00:00,420.0,406.0,826.0
409,Line 1 : Canal & Varick St,2019-11-10 04:00:00,Sunday,04:00:00,140.0,67.0,207.0
410,Line 1 : Canal & Varick St,2019-11-10 08:00:00,Sunday,08:00:00,33.0,66.0,99.0
411,Line 1 : Canal & Varick St,2019-11-10 12:00:00,Sunday,12:00:00,317.0,565.0,882.0
412,Line 1 : Canal & Varick St,2019-11-10 16:00:00,Sunday,16:00:00,699.0,920.0,1619.0
413,Line 1 : Canal & Varick St,2019-11-10 20:00:00,Sunday,20:00:00,781.0,747.0,1528.0
414,Line 1 : Canal & Varick St,2019-11-11 00:00:00,Monday,00:00:00,146.0,217.0,363.0
415,Line 1 : Canal & Varick St,2019-11-11 04:00:00,Monday,04:00:00,207.0,53.0,260.0
416,Line 1 : Canal & Varick St,2019-11-11 08:00:00,Monday,08:00:00,116.0,448.0,564.0
417,Line 1 : Canal & Varick St,2019-11-11 12:00:00,Monday,12:00:00,542.0,2164.0,2706.0
418,Line 1 : Canal & Varick St,2019-11-11 16:00:00,Monday,16:00:00,1045.0,1104.0,2149.0
419,Line 1 : Canal & Varick St,2019-11-11 20:00:00,Monday,20:00:00,3479.0,1036.0,4515.0
420,Line 1 : Canal & Varick St,2019-11-12 00:00:00,Tuesday,00:00:00,603.0,273.0,876.0
421,Line 1 : Canal & Varick St,2019-11-12 04:00:00,Tuesday,04:00:00,70.0,31.0,101.0
422,Line 1 : Canal & Varick St,2019-11-12 08:00:00,Tuesday,08:00:00,185.0,594.0,779.0
423,Line 1 : Canal & Varick St,2019-11-12 12:00:00,Tuesday,12:00:00,911.0,3353.0,4264.0
424,Line 1 : Canal & Varick St,2019-11-12 16:00:00,Tuesday,16:00:00,1416.0,1123.0,2539.0
425,Line 1 : Canal & Varick St,2019-11-12 20:00:00,Tuesday,20:00:00,4147.0,1092.0,5239.0
426,Line 1 : Canal & Varick St,2019-11-13 00:00:00,Wednesday,00:00:00,733.0,291.0,1024.0
427,Line 1 : Canal & Varick St,2019-11-13 04:00:00,Wednesday,04:00:00,96.0,38.0,134.0
428,Line 1 : Canal & Varick St,2019-11-13 08:00:00,Wednesday,08:00:00,194.0,509.0,703.0
429,Line 1 : Canal & Varick St,2019-11-13 12:00:00,Wednesday,12:00:00,886.0,3352.0,4238.0
430,Line 1 : Canal & Varick St,2019-11-13 16:00:00,Wednesday,16:00:00,1412.0,1119.0,2531.0
431,Line 1 : Canal & Varick St,2019-11-13 20:00:00,Wednesday,20:00:00,4452.0,1454.0,5906.0
432,Line 1 : Canal & Varick St,2019-11-14 00:00:00,Thursday,00:00:00,853.0,323.0,1176.0
433,Line 1 : Canal & Varick St,2019-11-14 04:00:00,Thursday,04:00:00,104.0,41.0,145.0
434,Line 1 : Canal & Varick St,2019-11-14 08:00:00,Thursday,08:00:00,185.0,546.0,731.0
435,Line 1 : Canal & Varick St,2019-11-14 12:00:00,Thursday,12:00:00,926.0,3177.0,4103.0
436,Line 1 : Canal & Varick St,2019-11-14 16:00:00,Thursday,16:00:00,1523.0,1235.0,2758.0
437,Line 1 : Canal & Varick St,2019-11-14 20:00:00,Thursday,20:00:00,4089.0,1443.0,5532.0
438,Line 1 : Canal & Varick St,2019-11-15 00:00:00,Friday,00:00:00,849.0,403.0,1252.0
439,Line 1 : Canal & Varick St,2019-11-15 04:00:00,Friday,04:00:00,151.0,67.0,218.0
440,Line 1 : Canal & Varick St,2019-11-15 08:00:00,Friday,08:00:00,167.0,463.0,630.0
441,Line 1 : Canal & Varick St,2019-11-15 12:00:00,Friday,12:00:00,847.0,2918.0,3765.0
442,Line 1 : Canal & Varick St,2019-11-15 16:00:00,Friday,16:00:00,1655.0,1213.0,2868.0
443,Line 1 : Canal & Varick St,2019-11-15 20:00:00,Friday,20:00:00,3602.0,1199.0,4801.0
444,Line 1 : Canal & Varick St,2019-11-16 04:00:00,Saturday,04:00:00,145.0,111.0,256.0
445,Line 1 : Canal & Varick St,2019-11-16 08:00:00,Saturday,08:00:00,62.0,143.0,205.0
446,Line 1 : Canal & Varick St,2019-11-16 12:00:00,Saturday,12:00:00,331.0,644.0,975.0
447,Line 1 : Canal & Varick St,2019-11-16 16:00:00,Saturday,16:00:00,769.0,1026.0,1795.0
448,Line 1 : Canal & Varick St,2019-11-16 20:00:00,Saturday,20:00:00,888.0,862.0,1750.0
449,Line 1 : Canal & Varick St,2019-11-17 00:00:00,Sunday,00:00:00,371.0,357.0,728.0
450,Line 1 : Canal & Varick St,2019-11-17 04:00:00,Sunday,04:00:00,167.0,80.0,247.0
451,Line 1 : Canal & Varick St,2019-11-17 08:00:00,Sunday,08:00:00,39.0,68.0,107.0
452,Line 1 : Canal & Varick St,2019-11-17 12:00:00,Sunday,12:00:00,208.0,480.0,688.0
453,Line 1 : Canal & Varick St,2019-11-17 16:00:00,Sunday,16:00:00,916.0,992.0,1908.0
454,Line 1 : Canal & Varick St,2019-11-17 20:00:00,Sunday,20:00:00,743.0,532.0,1275.0
455,Line 1 : Canal & Varick St,2019-11-18 00:00:00,Monday,00:00:00,276.0,316.0,592.0
456,Line 1 : Canal & Varick St,2019-11-18 04:00:00,Monday,04:00:00,99.0,38.0,137.0
457,Line 1 : Canal & Varick St,2019-11-18 08:00:00,Monday,08:00:00,185.0,565.0,750.0
458,Line 1 : Canal & Varick St,2019-11-18 12:00:00,Monday,12:00:00,828.0,3076.0,3904.0
459,Line 1 : Canal & Varick St,2019-11-18 16:00:00,Monday,16:00:00,1367.0,1052.0,2419.0
460,Line 1 : Canal & Varick St,2019-11-18 20:00:00,Monday,20:00:00,4047.0,1058.0,5105.0
461,Line 1 : Canal & Varick St,2019-11-19 00:00:00,Tuesday,00:00:00,627.0,262.0,889.0
462,Line 1 : Canal & Varick St,2019-11-19 04:00:00,Tuesday,04:00:00,74.0,45.0,119.0
463,Line 1 : Canal & Varick St,2019-11-19 08:00:00,Tuesday,08:00:00,193.0,554.0,747.0
464,Line 1 : Canal & Varick St,2019-11-19 12:00:00,Tuesday,12:00:00,836.0,3078.0,3914.0
465,Line 1 : Canal & Varick St,2019-11-19 16:00:00,Tuesday,16:00:00,1371.0,1183.0,2554.0
466,Line 1 : Canal & Varick St,2019-11-19 20:00:00,Tuesday,20:00:00,4101.0,1185.0,5286.0
467,Line 1 : Canal & Varick St,2019-11-20 00:00:00,Wednesday,00:00:00,762.0,275.0,1037.0
468,Line 1 : Canal & Varick St,2019-11-20 04:00:00,Wednesday,04:00:00,98.0,45.0,143.0
469,Line 1 : Canal & Varick St,2019-11-20 08:00:00,Wednesday,08:00:00,199.0,581.0,780.0
470,Line 1 : Canal & Varick St,2019-11-20 12:00:00,Wednesday,12:00:00,898.0,3227.0,4125.0
471,Line 1 : Canal & Varick St,2019-11-20 16:00:00,Wednesday,16:00:00,1377.0,1137.0,2514.0
472,Line 1 : Canal & Varick St,2019-11-20 20:00:00,Wednesday,20:00:00,4119.0,1401.0,5520.0
473,Line 1 : Canal & Varick St,2019-11-21 00:00:00,Thursday,00:00:00,988.0,343.0,1331.0
474,Line 1 : Canal & Varick St,2019-11-21 04:00:00,Thursday,04:00:00,111.0,59.0,170.0
475,Line 1 : Canal & Varick St,2019-11-21 08:00:00,Thursday,08:00:00,202.0,582.0,784.0
476,Line 1 : Canal & Varick St,2019-11-21 12:00:00,Thursday,12:00:00,873.0,3118.0,3991.0
477,Line 1 : Canal & Varick St,2019-11-21 16:00:00,Thursday,16:00:00,1354.0,1188.0,2542.0
478,Line 1 : Canal & Varick St,2019-11-21 20:00:00,Thursday,20:00:00,3917.0,1415.0,5332.0
479,Line 1 : Canal & Varick St,2019-11-22 00:00:00,Friday,00:00:00,1027.0,369.0,1396.0
480,Line 1 : Canal & Varick St,2019-11-22 04:00:00,Friday,04:00:00,148.0,65.0,213.0
481,Line 1 : Canal & Varick St,2019-11-22 08:00:00,Friday,08:00:00,186.0,452.0,638.0
482,Line 1 : Canal & Varick St,2019-11-22 12:00:00,Friday,12:00:00,872.0,2960.0,3832.0
483,Line 1 : Canal & Varick St,2019-11-22 16:00:00,Friday,16:00:00,1628.0,1318.0,2946.0
484,Line 1 : Canal & Varick St,2019-11-22 20:00:00,Friday,20:00:00,3643.0,1241.0,4884.0
485,Line 1 : Canal & Varick St,2019-11-23 04:00:00,Saturday,04:00:00,168.0,84.0,252.0
486,Line 1 : Canal & Varick St,2019-11-23 08:00:00,Saturday,08:00:00,56.0,91.0,147.0
487,Line 1 : Canal & Varick St,2019-11-23 12:00:00,Saturday,12:00:00,361.0,620.0,981.0
488,Line 1 : Canal & Varick St,2019-11-23 16:00:00,Saturday,16:00:00,845.0,1046.0,1891.0
489,Line 1 : Canal & Varick St,2019-11-23 20:00:00,Saturday,20:00:00,945.0,866.0,1811.0
490,Line 1 : Canal & Varick St,2019-11-24 00:00:00,Sunday,00:00:00,442.0,413.0,855.0
491,Line 1 : Canal & Varick St,2019-11-24 04:00:00,Sunday,04:00:00,188.0,80.0,268.0
492,Line 1 : Canal & Varick St,2019-11-24 08:00:00,Sunday,08:00:00,46.0,50.0,96.0
493,Line 1 : Canal & Varick St,2019-11-24 12:00:00,Sunday,12:00:00,240.0,438.0,678.0
494,Line 1 : Canal & Varick St,2019-11-24 16:00:00,Sunday,16:00:00,504.0,562.0,1066.0
495,Line 1 : Canal & Varick St,2019-11-24 20:00:00,Sunday,20:00:00,587.0,509.0,1096.0
496,Line 1 : Canal & Varick St,2019-11-25 00:00:00,Monday,00:00:00,262.0,221.0,483.0
497,Line 1 : Canal & Varick St,2019-11-25 04:00:00,Monday,04:00:00,31.0,34.0,65.0
498,Line 1 : Canal & Varick St,2019-11-25 08:00:00,Monday,08:00:00,172.0,516.0,688.0
499,Line 1 : Canal & Varick St,2019-11-25 12:00:00,Monday,12:00:00,907.0,2861.0,3768.0
500,Line 1 : Canal & Varick St,2019-11-25 16:00:00,Monday,16:00:00,1392.0,1246.0,2638.0
501,Line 1 : Canal & Varick St,2019-11-25 20:00:00,Monday,20:00:00,3803.0,1197.0,5000.0
502,Line 1 : Canal & Varick St,2019-11-26 00:00:00,Tuesday,00:00:00,603.0,317.0,920.0
503,Line 1 : Canal & Varick St,2019-11-26 04:00:00,Tuesday,04:00:00,55.0,38.0,93.0
504,Line 1 : Canal & Varick St,2019-11-26 08:00:00,Tuesday,08:00:00,206.0,534.0,740.0
505,Line 1 : Canal & Varick St,2019-11-26 12:00:00,Tuesday,12:00:00,891.0,2686.0,3577.0
506,Line 1 : Canal & Varick St,2019-11-26 16:00:00,Tuesday,16:00:00,1378.0,1163.0,2541.0
507,Line 1 : Canal & Varick St,2019-11-26 20:00:00,Tuesday,20:00:00,3775.0,1184.0,4959.0
508,Line 1 : Canal & Varick St,2019-11-27 00:00:00,Wednesday,00:00:00,628.0,323.0,951.0
509,Line 1 : Canal & Varick St,2019-11-27 04:00:00,Wednesday,04:00:00,82.0,131.0,213.0
510,Line 1 : Canal & Varick St,2019-11-27 08:00:00,Wednesday,08:00:00,145.0,455.0,600.0
511,Line 1 : Canal & Varick St,2019-11-27 12:00:00,Wednesday,12:00:00,734.0,2032.0,2766.0
